# {"t_start": 1551044220.731029, "env_id": "MyBulletCartPole-v0"} 
r,l,t
200.0,200,960.610063
200.0,200,960.759972
200.0,200,960.911407
200.0,200,961.06173
200.0,200,961.212135
200.0,200,961.361691
200.0,200,961.663667
200.0,200,961.814504
200.0,200,961.965034
200.0,200,962.115919
200.0,200,962.267458
200.0,200,962.417026
200.0,200,962.56762
200.0,200,962.719385
200.0,200,962.871688
200.0,200,963.023345
200.0,200,963.324865
200.0,200,963.477392
200.0,200,963.627518
200.0,200,963.779272
200.0,200,963.931038
200.0,200,964.082888
200.0,200,964.234278
200.0,200,964.382749
200.0,200,964.533618
200.0,200,964.684546
200.0,200,964.986935
200.0,200,965.136891
200.0,200,965.287492
200.0,200,965.438366
200.0,200,965.590069
200.0,200,965.740177
200.0,200,965.892504
200.0,200,966.040322
200.0,200,966.190717
200.0,200,966.342287
200.0,200,966.644445
200.0,200,966.795931
200.0,200,966.947175
200.0,200,967.098422
200.0,200,967.249848
200.0,200,967.399519
200.0,200,967.54933
200.0,200,967.700123
200.0,200,967.84963
200.0,200,968.000712
200.0,200,968.151766
200.0,200,968.454252
200.0,200,968.606491
200.0,200,968.756255
200.0,200,968.906465
200.0,200,969.056375
200.0,200,969.206174
200.0,200,969.357742
200.0,200,969.507046
200.0,200,969.657218
200.0,200,969.807694
200.0,200,970.108957
200.0,200,970.260731
200.0,200,970.411268
200.0,200,970.562345
200.0,200,970.716712
200.0,200,970.869904
200.0,200,971.022778
200.0,200,971.175536
200.0,200,971.326916
200.0,200,971.479037
200.0,200,971.781292
200.0,200,971.9327
200.0,200,972.083593
200.0,200,972.234617
200.0,200,972.385176
200.0,200,972.536041
200.0,200,972.686728
200.0,200,972.83877
200.0,200,972.989269
200.0,200,973.140746
200.0,200,973.443066
200.0,200,973.59541
200.0,200,973.746409
200.0,200,973.896577
200.0,200,974.04724
200.0,200,974.194983
200.0,200,974.342652
200.0,200,974.493902
200.0,200,974.645171
200.0,200,974.795647
200.0,200,974.947334
200.0,200,975.249468
200.0,200,975.400127
200.0,200,975.553159
200.0,200,975.704817
200.0,200,975.855852
200.0,200,976.006174
200.0,200,976.156257
200.0,200,976.30746
200.0,200,976.458689
200.0,200,976.610311
200.0,200,976.913252
200.0,200,977.064312
200.0,200,977.215479
200.0,200,977.367849
200.0,200,977.519085
200.0,200,977.670839
200.0,200,977.822528
200.0,200,977.974186
200.0,200,978.126487
200.0,200,978.276387
200.0,200,978.579372
200.0,200,978.729999
200.0,200,978.881706
200.0,200,979.032998
200.0,200,979.182737
200.0,200,979.334674
200.0,200,979.487304
200.0,200,979.638989
200.0,200,979.789494
200.0,200,979.942318
200.0,200,980.246426
200.0,200,980.397217
200.0,200,980.548109
200.0,200,980.700118
200.0,200,980.861855
200.0,200,981.01473
200.0,200,981.167836
200.0,200,981.320091
200.0,200,981.474709
200.0,200,981.62564
200.0,200,981.782095
200.0,200,982.115123
200.0,200,982.281282
200.0,200,982.443673
200.0,200,982.596137
200.0,200,982.747769
200.0,200,982.901624
200.0,200,983.052015
200.0,200,983.203568
200.0,200,983.357262
200.0,200,983.523487
200.0,200,983.834549
200.0,200,983.985634
200.0,200,984.138593
200.0,200,984.290306
200.0,200,984.441311
200.0,200,984.591195
200.0,200,984.741073
200.0,200,984.892358
200.0,200,985.044561
200.0,200,985.194864
200.0,200,985.497367
200.0,200,985.64876
200.0,200,985.800581
200.0,200,985.950883
200.0,200,986.103245
200.0,200,986.255348
200.0,200,986.407359
200.0,200,986.558683
200.0,200,986.709311
200.0,200,986.861529
200.0,200,987.164888
200.0,200,987.333206
200.0,200,987.485712
200.0,200,987.637555
200.0,200,987.787587
200.0,200,987.93807
200.0,200,988.08868
200.0,200,988.238981
200.0,200,988.391107
200.0,200,988.542217
200.0,200,988.844499
200.0,200,988.995093
200.0,200,989.145837
200.0,200,989.295333
200.0,200,989.446111
200.0,200,989.596948
200.0,200,989.747506
200.0,200,989.911293
200.0,200,990.064494
200.0,200,990.216113
200.0,200,990.365878
200.0,200,990.66787
200.0,200,990.81981
200.0,200,990.96829
200.0,200,991.118433
200.0,200,991.267825
200.0,200,991.419532
200.0,200,991.571203
200.0,200,991.730458
200.0,200,991.881599
200.0,200,992.03252
200.0,200,992.338874
200.0,200,992.490095
200.0,200,992.642564
200.0,200,992.79316
200.0,200,992.949299
200.0,200,993.106941
200.0,200,993.259356
200.0,200,993.409376
200.0,200,993.558598
200.0,200,993.710026
200.0,200,994.011625
200.0,200,994.162952
200.0,200,994.31469
200.0,200,994.466269
200.0,200,994.617356
200.0,200,994.769062
200.0,200,994.920215
200.0,200,995.072556
200.0,200,995.225754
200.0,200,995.376314
200.0,200,995.678406
200.0,200,995.832761
200.0,200,995.982499
200.0,200,996.132598
200.0,200,996.284155
200.0,200,996.435243
200.0,200,996.586852
200.0,200,996.738528
200.0,200,996.890328
200.0,200,997.042827
200.0,200,997.194529
200.0,200,997.494819
200.0,200,997.644824
200.0,200,997.796133
200.0,200,997.946079
200.0,200,998.096896
200.0,200,998.247105
200.0,200,998.399135
200.0,200,998.549785
200.0,200,998.700336
200.0,200,998.851112
200.0,200,999.155153
200.0,200,999.307413
200.0,200,999.460334
200.0,200,999.609562
200.0,200,999.759146
200.0,200,999.910138
200.0,200,1000.061442
200.0,200,1000.213632
200.0,200,1000.365696
200.0,200,1000.518102
200.0,200,1000.821389
200.0,200,1000.972631
200.0,200,1001.125004
200.0,200,1001.277344
200.0,200,1001.429428
200.0,200,1001.578717
200.0,200,1001.728457
200.0,200,1001.880452
200.0,200,1002.031906
200.0,200,1002.183958
200.0,200,1002.485606
200.0,200,1002.63751
200.0,200,1002.787068
200.0,200,1002.93805
200.0,200,1003.087938
200.0,200,1003.238576
200.0,200,1003.388325
200.0,200,1003.539185
200.0,200,1003.69195
200.0,200,1003.84253
200.0,200,1003.994254
200.0,200,1004.296734
200.0,200,1004.447682
200.0,200,1004.60031
200.0,200,1004.752572
200.0,200,1004.903045
200.0,200,1005.054292
200.0,200,1005.20667
200.0,200,1005.358036
200.0,200,1005.511163
200.0,200,1005.661516
200.0,200,1005.964304
200.0,200,1006.115935
200.0,200,1006.266842
200.0,200,1006.418486
200.0,200,1006.567673
200.0,200,1006.716365
200.0,200,1006.866976
200.0,200,1007.019619
200.0,200,1007.169648
200.0,200,1007.319992
200.0,200,1007.620998
200.0,200,1007.771927
200.0,200,1007.920554
200.0,200,1008.072479
200.0,200,1008.223167
200.0,200,1008.374439
200.0,200,1008.524543
200.0,200,1008.675108
200.0,200,1008.825885
200.0,200,1008.976349
200.0,200,1009.276636
200.0,200,1009.425924
200.0,200,1009.575142
200.0,200,1009.72479
200.0,200,1009.874781
200.0,200,1010.026779
200.0,200,1010.177385
200.0,200,1010.328077
200.0,200,1010.477979
200.0,200,1010.629228
200.0,200,1010.781351
200.0,200,1011.084121
200.0,200,1011.234688
200.0,200,1011.385762
200.0,200,1011.537743
200.0,200,1011.685879
200.0,200,1011.836881
200.0,200,1011.987544
200.0,200,1012.137826
200.0,200,1012.288913
200.0,200,1012.438878
200.0,200,1012.739484
200.0,200,1012.891288
200.0,200,1013.04305
200.0,200,1013.193928
200.0,200,1013.345544
200.0,200,1013.497403
200.0,200,1013.648289
200.0,200,1013.797359
200.0,200,1013.948127
200.0,200,1014.099112
200.0,200,1014.401076
200.0,200,1014.552194
200.0,200,1014.702689
200.0,200,1014.852679
200.0,200,1015.003556
200.0,200,1015.153804
200.0,200,1015.302809
200.0,200,1015.454716
200.0,200,1015.603708
200.0,200,1015.75486
200.0,200,1016.055254
200.0,200,1016.206658
200.0,200,1016.357875
200.0,200,1016.506721
200.0,200,1016.656928
200.0,200,1016.807397
200.0,200,1016.958463
200.0,200,1017.108927
200.0,200,1017.261955
200.0,200,1017.417203
200.0,200,1017.568547
200.0,200,1017.870984
200.0,200,1018.019868
200.0,200,1018.172066
200.0,200,1018.324315
200.0,200,1018.475197
200.0,200,1018.626623
200.0,200,1018.778609
200.0,200,1018.927739
200.0,200,1019.079284
200.0,200,1019.230857
200.0,200,1019.533683
200.0,200,1019.685238
200.0,200,1019.836839
200.0,200,1019.98703
200.0,200,1020.136431
200.0,200,1020.28595
200.0,200,1020.438136
200.0,200,1020.588816
200.0,200,1020.741349
200.0,200,1020.891294
200.0,200,1021.193759
200.0,200,1021.345369
200.0,200,1021.49534
200.0,200,1021.645859
200.0,200,1021.797582
200.0,200,1021.947403
200.0,200,1022.097828
200.0,200,1022.24895
200.0,200,1022.399762
200.0,200,1022.550027
200.0,200,1022.853126
200.0,200,1023.004297
200.0,200,1023.15612
200.0,200,1023.306917
200.0,200,1023.456055
200.0,200,1023.606867
200.0,200,1023.7589
200.0,200,1023.910658
200.0,200,1024.062872
200.0,200,1024.215029
200.0,200,1024.366195
200.0,200,1024.667479
200.0,200,1024.818487
200.0,200,1024.970689
200.0,200,1025.122465
200.0,200,1025.274137
200.0,200,1025.424513
200.0,200,1025.576507
200.0,200,1025.728198
200.0,200,1025.879423
200.0,200,1026.032633
200.0,200,1026.337923
200.0,200,1026.48929
200.0,200,1026.641543
200.0,200,1026.793657
200.0,200,1026.944196
200.0,200,1027.09555
200.0,200,1027.24726
200.0,200,1027.399369
200.0,200,1027.548548
200.0,200,1027.700349
200.0,200,1028.000545
200.0,200,1028.15275
200.0,200,1028.303163
200.0,200,1028.453447
200.0,200,1028.605493
200.0,200,1028.754858
200.0,200,1028.904821
200.0,200,1029.054108
200.0,200,1029.20435
200.0,200,1029.354026
200.0,200,1029.654891
200.0,200,1029.805089
200.0,200,1029.95672
200.0,200,1030.10722
200.0,200,1030.259274
200.0,200,1030.410388
200.0,200,1030.561306
200.0,200,1030.712443
200.0,200,1030.863423
200.0,200,1031.014624
200.0,200,1031.316283
200.0,200,1031.46814
200.0,200,1031.620469
200.0,200,1031.770297
200.0,200,1031.922204
200.0,200,1032.074044
200.0,200,1032.226513
200.0,200,1032.377009
200.0,200,1032.527764
200.0,200,1032.67901
200.0,200,1032.830578
200.0,200,1033.132774
200.0,200,1033.283954
200.0,200,1033.435241
200.0,200,1033.586997
200.0,200,1033.738821
200.0,200,1033.89105
200.0,200,1034.042105
200.0,200,1034.192277
200.0,200,1034.343595
200.0,200,1034.494794
200.0,200,1034.802965
200.0,200,1034.954245
200.0,200,1035.106546
200.0,200,1035.258494
200.0,200,1035.408995
200.0,200,1035.559929
200.0,200,1035.710154
200.0,200,1035.858306
200.0,200,1036.010144
200.0,200,1036.160932
200.0,200,1036.461403
200.0,200,1036.611311
200.0,200,1036.76144
200.0,200,1036.913381
200.0,200,1037.064423
200.0,200,1037.215107
200.0,200,1037.366785
200.0,200,1037.518194
200.0,200,1037.668461
200.0,200,1037.820684
200.0,200,1038.122976
200.0,200,1038.274864
200.0,200,1038.425451
200.0,200,1038.576259
200.0,200,1038.72779
200.0,200,1038.879313
200.0,200,1039.029378
200.0,200,1039.180258
200.0,200,1039.32951
200.0,200,1039.481119
200.0,200,1039.632628
200.0,200,1039.933501
200.0,200,1040.085985
200.0,200,1040.237283
200.0,200,1040.388321
200.0,200,1040.53782
200.0,200,1040.687584
200.0,200,1040.836799
200.0,200,1040.987852
200.0,200,1041.139603
200.0,200,1041.28955
200.0,200,1041.592579
200.0,200,1041.744018
200.0,200,1041.894485
200.0,200,1042.045805
200.0,200,1042.197186
200.0,200,1042.346346
200.0,200,1042.497984
200.0,200,1042.648658
200.0,200,1042.799294
200.0,200,1042.951123
200.0,200,1043.25088
200.0,200,1043.401898
200.0,200,1043.55393
200.0,200,1043.704117
200.0,200,1043.854779
200.0,200,1044.004765
200.0,200,1044.155709
200.0,200,1044.305362
200.0,200,1044.457812
200.0,200,1044.608907
200.0,200,1044.911945
200.0,200,1045.061536
200.0,200,1045.212922
200.0,200,1045.363178
200.0,200,1045.51447
200.0,200,1045.665378
200.0,200,1045.815372
200.0,200,1045.966015
200.0,200,1046.11717
200.0,200,1046.269188
200.0,200,1046.420227
200.0,200,1046.724358
200.0,200,1046.876118
200.0,200,1047.026453
200.0,200,1047.176881
200.0,200,1047.329228
200.0,200,1047.484389
200.0,200,1047.634711
200.0,200,1047.785992
200.0,200,1047.936328
200.0,200,1048.088142
200.0,200,1048.389763
200.0,200,1048.541484
200.0,200,1048.693901
200.0,200,1048.845165
200.0,200,1048.996261
200.0,200,1049.146855
200.0,200,1049.29918
200.0,200,1049.450638
200.0,200,1049.601639
200.0,200,1049.752842
200.0,200,1050.064452
200.0,200,1050.216476
200.0,200,1050.368903
200.0,200,1050.519856
200.0,200,1050.670652
200.0,200,1050.821582
200.0,200,1050.97275
200.0,200,1051.122479
200.0,200,1051.272662
200.0,200,1051.425157
200.0,200,1051.728457
200.0,200,1051.880513
200.0,200,1052.031668
200.0,200,1052.181975
200.0,200,1052.332843
200.0,200,1052.483243
200.0,200,1052.632744
200.0,200,1052.782666
200.0,200,1052.934724
200.0,200,1053.085181
200.0,200,1053.236308
200.0,200,1053.537946
200.0,200,1053.689329
200.0,200,1053.838544
200.0,200,1053.989031
200.0,200,1054.140818
200.0,200,1054.291479
200.0,200,1054.442463
200.0,200,1054.592098
200.0,200,1054.743415
200.0,200,1054.89469
200.0,200,1055.199751
181.0,181,1055.336378
200.0,200,1055.487502
200.0,200,1055.636727
200.0,200,1055.787363
200.0,200,1055.936292
200.0,200,1056.084774
200.0,200,1056.235722
200.0,200,1056.386911
200.0,200,1056.539252
200.0,200,1056.844547
200.0,200,1056.996057
200.0,200,1057.146934
200.0,200,1057.295606
200.0,200,1057.445248
200.0,200,1057.594
200.0,200,1057.744148
200.0,200,1057.895207
200.0,200,1058.045341
200.0,200,1058.196417
200.0,200,1058.496763
200.0,200,1058.648313
200.0,200,1058.798338
200.0,200,1058.944549
200.0,200,1059.093203
200.0,200,1059.235308
200.0,200,1059.37826
200.0,200,1059.52697
200.0,200,1059.677821
200.0,200,1059.828122
200.0,200,1059.980072
200.0,200,1060.284599
200.0,200,1060.435038
200.0,200,1060.584544
200.0,200,1060.733279
185.0,185,1060.872201
200.0,200,1061.021915
200.0,200,1061.172868
200.0,200,1061.322544
200.0,200,1061.472053
200.0,200,1061.620976
200.0,200,1061.921547
200.0,200,1062.071507
200.0,200,1062.220726
200.0,200,1062.371949
200.0,200,1062.52156
200.0,200,1062.670683
200.0,200,1062.821325
200.0,200,1062.972265
200.0,200,1063.123033
200.0,200,1063.271306
200.0,200,1063.571985
200.0,200,1063.721202
200.0,200,1063.87332
200.0,200,1064.02457
167.0,167,1064.149807
200.0,200,1064.299994
200.0,200,1064.451225
200.0,200,1064.601638
200.0,200,1064.751892
200.0,200,1064.897972
200.0,200,1065.04792
200.0,200,1065.349562
200.0,200,1065.499853
200.0,200,1065.650303
200.0,200,1065.799731
200.0,200,1065.950901
181.0,181,1066.08705
200.0,200,1066.238364
200.0,200,1066.388662
200.0,200,1066.539757
200.0,200,1066.690039
200.0,200,1066.990513
200.0,200,1067.142341
200.0,200,1067.293381
200.0,200,1067.4449
200.0,200,1067.596004
200.0,200,1067.745477
200.0,200,1067.896766
200.0,200,1068.04838
200.0,200,1068.198125
200.0,200,1068.349982
200.0,200,1068.652136
200.0,200,1068.802239
200.0,200,1068.952239
200.0,200,1069.104229
200.0,200,1069.253427
200.0,200,1069.406118
200.0,200,1069.558157
200.0,200,1069.708753
200.0,200,1069.866984
200.0,200,1070.019403
200.0,200,1070.330795
124.0,124,1070.425618
200.0,200,1070.577394
200.0,200,1070.729395
153.0,153,1070.844292
200.0,200,1070.994371
200.0,200,1071.145442
200.0,200,1071.296829
200.0,200,1071.44745
200.0,200,1071.597345
200.0,200,1071.748272
200.0,200,1072.051887
200.0,200,1072.204399
147.0,147,1072.316133
200.0,200,1072.46697
200.0,200,1072.615583
200.0,200,1072.766682
200.0,200,1072.916468
200.0,200,1073.067602
200.0,200,1073.22094
200.0,200,1073.372208
200.0,200,1073.521954
200.0,200,1073.826874
200.0,200,1073.978968
180.0,180,1074.114943
121.0,121,1074.20602
200.0,200,1074.354557
200.0,200,1074.505437
200.0,200,1074.658125
200.0,200,1074.811491
200.0,200,1074.962959
200.0,200,1075.114936
200.0,200,1075.266073
200.0,200,1075.573192
143.0,143,1075.68165
200.0,200,1075.832087
200.0,200,1075.983537
200.0,200,1076.133949
200.0,200,1076.284498
188.0,188,1076.426357
200.0,200,1076.576592
200.0,200,1076.728804
200.0,200,1076.878792
200.0,200,1077.185018
200.0,200,1077.33987
200.0,200,1077.495415
200.0,200,1077.647374
200.0,200,1077.799079
200.0,200,1077.950615
200.0,200,1078.101214
200.0,200,1078.255114
200.0,200,1078.407524
200.0,200,1078.558181
200.0,200,1078.860766
200.0,200,1079.014948
200.0,200,1079.165874
200.0,200,1079.313729
200.0,200,1079.467536
200.0,200,1079.61829
200.0,200,1079.769899
200.0,200,1079.920866
200.0,200,1080.072275
200.0,200,1080.2238
200.0,200,1080.376763
200.0,200,1080.68913
200.0,200,1080.841982
200.0,200,1080.992478
200.0,200,1081.141976
200.0,200,1081.293124
200.0,200,1081.443256
200.0,200,1081.593271
200.0,200,1081.743417
200.0,200,1081.894194
200.0,200,1082.046666
200.0,200,1082.355332
200.0,200,1082.506738
200.0,200,1082.656995
200.0,200,1082.816647
200.0,200,1082.978692
125.0,125,1083.078296
200.0,200,1083.228227
200.0,200,1083.378231
200.0,200,1083.528562
200.0,200,1083.679724
200.0,200,1083.984301
129.0,129,1084.088788
200.0,200,1084.243214
200.0,200,1084.412947
200.0,200,1084.566986
200.0,200,1084.721682
200.0,200,1084.875779
200.0,200,1085.040044
200.0,200,1085.217991
200.0,200,1085.432507
200.0,200,1085.594619
200.0,200,1085.896413
200.0,200,1086.047091
200.0,200,1086.199529
200.0,200,1086.356341
200.0,200,1086.506121
200.0,200,1086.656092
